"","Date","Company"
"723",2021-01-01,"Bunzl"
"724",2021-01-01,"Burberry"
"725",2021-01-01,"Coca-Cola HBC"
"726",2021-01-01,"Compass Group"
"727",2021-01-01,"CRH plc"
"728",2021-01-01,"Croda International"
"729",2021-01-01,"DCC plc"
"730",2021-01-01,"Diageo"
"731",2021-01-01,"Entain"
"732",2021-01-01,"Evraz"
"733",2021-01-01,"Experian"
"734",2021-01-01,"Ferguson plc"
"735",2021-01-01,"Flutter Entertainment plc"
"736",2021-01-01,"Fresnillo"
"737",2021-01-01,"GlaxoSmithKline"
"738",2021-01-01,"Glencore"
"739",2021-01-01,"Halma"
"740",2021-01-01,"Hargreaves Lansdown"
"741",2021-01-01,"Hikma Pharmaceuticals"
"742",2021-01-01,"HSBC"
"743",2021-01-01,"IHG Hotels & Resorts"
"744",2021-01-01,"Imperial Brands"
"745",2021-01-01,"Informa"
"746",2021-01-01,"Intermediate Capital Group"
"747",2021-01-01,"International Airlines Group"
"748",2021-01-01,"Intertek"
"749",2021-01-01,"JD Sports"
"750",2021-01-01,"Johnson Matthey"
"751",2021-01-01,"Just Eat Takeaway"
"752",2021-01-01,"Kingfisher"
"753",2021-01-01,"Land Securities"
"754",2021-01-01,"Legal & General"
"755",2021-01-01,"Lloyds Banking Group"
"756",2021-01-01,"London Stock Exchange Group"
"757",2021-01-01,"M&G"
"758",2021-01-01,"Melrose Industries"
"759",2021-01-01,"Mondi"
"760",2021-01-01,"National Grid plc"
"761",2021-01-01,"NatWest Group"
"762",2021-01-01,"Next plc"
"763",2021-01-01,"Ocado Group"
"764",2021-01-01,"Pearson plc"
"765",2021-01-01,"Pershing Square Holdings"
"766",2021-01-01,"Persimmon plc"
"767",2021-01-01,"Phoenix Group"
"768",2021-01-01,"Polymetal International"
"769",2021-01-01,"Prudential plc"
"770",2021-01-01,"Reckitt"
"771",2021-01-01,"RELX"
"772",2021-01-01,"Rentokil Initial"
"773",2021-01-01,"Rightmove"
"774",2021-01-01,"Rio Tinto"
"775",2021-01-01,"Rolls-Royce Holdings"
"776",2021-01-01,"Royal Dutch Shell"
"777",2021-01-01,"Sage Group"
"778",2021-01-01,"Sainsbury's"
"779",2021-01-01,"Schroders"
"780",2021-01-01,"Scottish Mortgage Investment Trust"
"781",2021-01-01,"Segro"
"782",2021-01-01,"Severn Trent"
"783",2021-01-01,"DS Smith plc"
"784",2021-01-01,"Smiths Group"
"785",2021-01-01,"Smith & Nephew"
"786",2021-01-01,"Smurfit Kappa Group plc"
"787",2021-01-01,"Spirax-Sarco Engineering"
"788",2021-01-01,"SSE plc"
"789",2021-01-01,"Standard Chartered"
"790",2021-01-01,"St. James's Place plc"
"791",2021-01-01,"Taylor Wimpey"
"792",2021-01-01,"Tesco"
"793",2021-01-01,"Unilever"
"794",2021-01-01,"United Utilities"
"795",2021-01-01,"Vodafone Group"
"796",2021-01-01,"Whitbread"
"797",2021-01-01,"WPP plc"
"798",2021-01-01,"RSA Insurance Group"
"799",2021-01-01,"Pennon Group"
"800",2021-01-01,"Morrison (Wm) Supermarkets"
"801",2020-12-01,"3i Group plc"
"802",2020-12-01,"Abrdn"
"803",2020-12-01,"Admiral Group"
"804",2020-12-01,"Anglo American plc"
"805",2020-12-01,"Antofagasta"
"806",2020-12-01,"Ashtead Group"
"807",2020-12-01,"Associated British Foods"
"808",2020-12-01,"AstraZeneca"
"809",2020-12-01,"Auto Trader Group"
"810",2020-12-01,"Avast"
"811",2020-12-01,"Aveva"
"812",2020-12-01,"Aviva"
"813",2020-12-01,"B&M"
"814",2020-12-01,"BAE Systems"
"815",2020-12-01,"Barclays"
"816",2020-12-01,"Barratt Developments"
"817",2020-12-01,"Berkeley Group Holdings"
"818",2020-12-01,"BHP"
"819",2020-12-01,"BP"
"820",2020-12-01,"British American Tobacco"
"821",2020-12-01,"British Land"
"822",2020-12-01,"BT Group"
"823",2020-12-01,"Bunzl"
"824",2020-12-01,"Burberry"
"825",2020-12-01,"Coca-Cola HBC"
"826",2020-12-01,"Compass Group"
"827",2020-12-01,"CRH plc"
"828",2020-12-01,"Croda International"
"829",2020-12-01,"DCC plc"
"830",2020-12-01,"Diageo"
"831",2020-12-01,"Entain"
"832",2020-12-01,"Evraz"
"833",2020-12-01,"Experian"
"834",2020-12-01,"Ferguson plc"
"835",2020-12-01,"Flutter Entertainment plc"
"836",2020-12-01,"Fresnillo"
"837",2020-12-01,"GlaxoSmithKline"
"838",2020-12-01,"Glencore"
"839",2020-12-01,"Halma"
"840",2020-12-01,"Hargreaves Lansdown"
"841",2020-12-01,"Hikma Pharmaceuticals"
"842",2020-12-01,"HSBC"
"843",2020-12-01,"IHG Hotels & Resorts"
"844",2020-12-01,"Imperial Brands"
"845",2020-12-01,"Informa"
"846",2020-12-01,"Intermediate Capital Group"
"847",2020-12-01,"International Airlines Group"
"848",2020-12-01,"Intertek"
"849",2020-12-01,"JD Sports"
"850",2020-12-01,"Johnson Matthey"
"851",2020-12-01,"Just Eat Takeaway"
"852",2020-12-01,"Kingfisher"
"853",2020-12-01,"Land Securities"
"854",2020-12-01,"Legal & General"
"855",2020-12-01,"Lloyds Banking Group"
"856",2020-12-01,"London Stock Exchange Group"
"857",2020-12-01,"M&G"
"858",2020-12-01,"Melrose Industries"
"859",2020-12-01,"Mondi"
"860",2020-12-01,"National Grid plc"
"861",2020-12-01,"NatWest Group"
"862",2020-12-01,"Next plc"
"863",2020-12-01,"Ocado Group"
"864",2020-12-01,"Pearson plc"
"865",2020-12-01,"Persimmon plc"
"866",2020-12-01,"Phoenix Group"
"867",2020-12-01,"Polymetal International"
"868",2020-12-01,"Prudential plc"
"869",2020-12-01,"Reckitt"
"870",2020-12-01,"RELX"
"871",2020-12-01,"Rentokil Initial"
"872",2020-12-01,"Rightmove"
"873",2020-12-01,"Rio Tinto"
"874",2020-12-01,"Rolls-Royce Holdings"
"875",2020-12-01,"Royal Dutch Shell"
"876",2020-12-01,"Sage Group"
"877",2020-12-01,"Sainsbury's"
"878",2020-12-01,"Schroders"
"879",2020-12-01,"Scottish Mortgage Investment Trust"
"880",2020-12-01,"Segro"
"881",2020-12-01,"Severn Trent"
"882",2020-12-01,"DS Smith plc"
"883",2020-12-01,"Smiths Group"
"884",2020-12-01,"Smith & Nephew"
"885",2020-12-01,"Smurfit Kappa Group plc"
"886",2020-12-01,"Spirax-Sarco Engineering"
"887",2020-12-01,"SSE plc"
"888",2020-12-01,"Standard Chartered"
"889",2020-12-01,"St. James's Place plc"
"890",2020-12-01,"Taylor Wimpey"
"891",2020-12-01,"Tesco"
"892",2020-12-01,"Unilever"
"893",2020-12-01,"United Utilities"
"894",2020-12-01,"Vodafone Group"
"895",2020-12-01,"Whitbread"
"896",2020-12-01,"WPP plc"
"897",2020-12-01,"RSA Insurance Group"
"898",2020-12-01,"Pennon Group"
"899",2020-12-01,"Morrison (Wm) Supermarkets"
"900",2020-12-01,"Homeserve"
"901",2020-11-01,"3i Group plc"
"902",2020-11-01,"Abrdn"
"903",2020-11-01,"Admiral Group"
"904",2020-11-01,"Anglo American plc"
"905",2020-11-01,"Antofagasta"
"906",2020-11-01,"Ashtead Group"
"907",2020-11-01,"Associated British Foods"
"908",2020-11-01,"AstraZeneca"
"909",2020-11-01,"Auto Trader Group"
"910",2020-11-01,"Avast"
"911",2020-11-01,"Aveva"
"912",2020-11-01,"Aviva"
"913",2020-11-01,"B&M"
"914",2020-11-01,"BAE Systems"
"915",2020-11-01,"Barclays"
"916",2020-11-01,"Barratt Developments"
"917",2020-11-01,"Berkeley Group Holdings"
"918",2020-11-01,"BHP"
"919",2020-11-01,"BP"
"920",2020-11-01,"British American Tobacco"
"921",2020-11-01,"British Land"
"922",2020-11-01,"BT Group"
"923",2020-11-01,"Bunzl"
"924",2020-11-01,"Burberry"
"925",2020-11-01,"Coca-Cola HBC"
"926",2020-11-01,"Compass Group"
"927",2020-11-01,"CRH plc"
"928",2020-11-01,"Croda International"
"929",2020-11-01,"DCC plc"
"930",2020-11-01,"Diageo"
"931",2020-11-01,"Entain"
"932",2020-11-01,"Evraz"
"933",2020-11-01,"Experian"
"934",2020-11-01,"Ferguson plc"
"935",2020-11-01,"Flutter Entertainment plc"
"936",2020-11-01,"Fresnillo"
"937",2020-11-01,"GlaxoSmithKline"
"938",2020-11-01,"Glencore"
"939",2020-11-01,"Halma"
"940",2020-11-01,"Hargreaves Lansdown"
"941",2020-11-01,"Hikma Pharmaceuticals"
"942",2020-11-01,"HSBC"
"943",2020-11-01,"IHG Hotels & Resorts"
"944",2020-11-01,"Imperial Brands"
"945",2020-11-01,"Informa"
"946",2020-11-01,"Intermediate Capital Group"
"947",2020-11-01,"International Airlines Group"
"948",2020-11-01,"Intertek"
"949",2020-11-01,"JD Sports"
"950",2020-11-01,"Johnson Matthey"
"951",2020-11-01,"Just Eat Takeaway"
"952",2020-11-01,"Kingfisher"
"953",2020-11-01,"Land Securities"
"954",2020-11-01,"Legal & General"
"955",2020-11-01,"Lloyds Banking Group"
"956",2020-11-01,"London Stock Exchange Group"
"957",2020-11-01,"M&G"
"958",2020-11-01,"Melrose Industries"
"959",2020-11-01,"Mondi"
"960",2020-11-01,"National Grid plc"
"961",2020-11-01,"NatWest Group"
"962",2020-11-01,"Next plc"
"963",2020-11-01,"Ocado Group"
"964",2020-11-01,"Pearson plc"
"965",2020-11-01,"Persimmon plc"
"966",2020-11-01,"Phoenix Group"
"967",2020-11-01,"Polymetal International"
"968",2020-11-01,"Prudential plc"
"969",2020-11-01,"Reckitt"
"970",2020-11-01,"RELX"
"971",2020-11-01,"Rentokil Initial"
"972",2020-11-01,"Rightmove"
"973",2020-11-01,"Rio Tinto"
"974",2020-11-01,"Rolls-Royce Holdings"
"975",2020-11-01,"Royal Dutch Shell"
"976",2020-11-01,"Sage Group"
"977",2020-11-01,"Sainsbury's"
"978",2020-11-01,"Schroders"
"979",2020-11-01,"Scottish Mortgage Investment Trust"
"980",2020-11-01,"Segro"
"981",2020-11-01,"Severn Trent"
"982",2020-11-01,"DS Smith plc"
"983",2020-11-01,"Smiths Group"
"984",2020-11-01,"Smith & Nephew"
"985",2020-11-01,"Smurfit Kappa Group plc"
"986",2020-11-01,"Spirax-Sarco Engineering"
"987",2020-11-01,"SSE plc"
"988",2020-11-01,"Standard Chartered"
"989",2020-11-01,"St. James's Place plc"
"990",2020-11-01,"Taylor Wimpey"
"991",2020-11-01,"Tesco"
"992",2020-11-01,"Unilever"
"993",2020-11-01,"United Utilities"
"994",2020-11-01,"Vodafone Group"
"995",2020-11-01,"Whitbread"
"996",2020-11-01,"WPP plc"
"997",2020-11-01,"RSA Insurance Group"
"998",2020-11-01,"Pennon Group"
"999",2020-11-01,"Morrison (Wm) Supermarkets"
"1000",2020-11-01,"Homeserve"
"1001",2020-10-01,"3i Group plc"
"1002",2020-10-01,"Abrdn"
"1003",2020-10-01,"Admiral Group"
"1004",2020-10-01,"Anglo American plc"
"1005",2020-10-01,"Antofagasta"
"1006",2020-10-01,"Ashtead Group"
"1007",2020-10-01,"Associated British Foods"
"1008",2020-10-01,"AstraZeneca"
"1009",2020-10-01,"Auto Trader Group"
"1010",2020-10-01,"Avast"
"1011",2020-10-01,"Aveva"
"1012",2020-10-01,"Aviva"
"1013",2020-10-01,"B&M"
"1014",2020-10-01,"BAE Systems"
"1015",2020-10-01,"Barclays"
"1016",2020-10-01,"Barratt Developments"
"1017",2020-10-01,"Berkeley Group Holdings"
"1018",2020-10-01,"BHP"
"1019",2020-10-01,"BP"
"1020",2020-10-01,"British American Tobacco"
"1021",2020-10-01,"British Land"
"1022",2020-10-01,"BT Group"
"1023",2020-10-01,"Bunzl"
"1024",2020-10-01,"Burberry"
"1025",2020-10-01,"Coca-Cola HBC"
"1026",2020-10-01,"Compass Group"
"1027",2020-10-01,"CRH plc"
"1028",2020-10-01,"Croda International"
"1029",2020-10-01,"DCC plc"
"1030",2020-10-01,"Diageo"
"1031",2020-10-01,"Entain"
"1032",2020-10-01,"Evraz"
"1033",2020-10-01,"Experian"
"1034",2020-10-01,"Ferguson plc"
"1035",2020-10-01,"Flutter Entertainment plc"
"1036",2020-10-01,"Fresnillo"
"1037",2020-10-01,"GlaxoSmithKline"
"1038",2020-10-01,"Glencore"
"1039",2020-10-01,"Halma"
"1040",2020-10-01,"Hargreaves Lansdown"
"1041",2020-10-01,"Hikma Pharmaceuticals"
"1042",2020-10-01,"HSBC"
"1043",2020-10-01,"IHG Hotels & Resorts"
"1044",2020-10-01,"Imperial Brands"
"1045",2020-10-01,"Informa"
"1046",2020-10-01,"Intermediate Capital Group"
"1047",2020-10-01,"International Airlines Group"
"1048",2020-10-01,"Intertek"
"1049",2020-10-01,"JD Sports"
"1050",2020-10-01,"Johnson Matthey"
"1051",2020-10-01,"Just Eat Takeaway"
"1052",2020-10-01,"Kingfisher"
"1053",2020-10-01,"Land Securities"
"1054",2020-10-01,"Legal & General"
"1055",2020-10-01,"Lloyds Banking Group"
"1056",2020-10-01,"London Stock Exchange Group"
"1057",2020-10-01,"M&G"
"1058",2020-10-01,"Melrose Industries"
"1059",2020-10-01,"Mondi"
"1060",2020-10-01,"National Grid plc"
"1061",2020-10-01,"NatWest Group"
"1062",2020-10-01,"Next plc"
"1063",2020-10-01,"Ocado Group"
"1064",2020-10-01,"Pearson plc"
"1065",2020-10-01,"Persimmon plc"
"1066",2020-10-01,"Phoenix Group"
"1067",2020-10-01,"Polymetal International"
"1068",2020-10-01,"Prudential plc"
"1069",2020-10-01,"Reckitt"
"1070",2020-10-01,"RELX"
"1071",2020-10-01,"Rentokil Initial"
"1072",2020-10-01,"Rightmove"
"1073",2020-10-01,"Rio Tinto"
"1074",2020-10-01,"Rolls-Royce Holdings"
"1075",2020-10-01,"Royal Dutch Shell"
"1076",2020-10-01,"Sage Group"
"1077",2020-10-01,"Sainsbury's"
"1078",2020-10-01,"Schroders"
"1079",2020-10-01,"Scottish Mortgage Investment Trust"
"1080",2020-10-01,"Segro"
"1081",2020-10-01,"Severn Trent"
"1082",2020-10-01,"DS Smith plc"
"1083",2020-10-01,"Smiths Group"
"1084",2020-10-01,"Smith & Nephew"
"1085",2020-10-01,"Smurfit Kappa Group plc"
"1086",2020-10-01,"Spirax-Sarco Engineering"
"1087",2020-10-01,"SSE plc"
"1088",2020-10-01,"Standard Chartered"
"1089",2020-10-01,"St. James's Place plc"
"1090",2020-10-01,"Taylor Wimpey"
"1091",2020-10-01,"Tesco"
"1092",2020-10-01,"Unilever"
"1093",2020-10-01,"United Utilities"
"1094",2020-10-01,"Vodafone Group"
"1095",2020-10-01,"Whitbread"
"1096",2020-10-01,"WPP plc"
"1097",2020-10-01,"RSA Insurance Group"
"1098",2020-10-01,"Pennon Group"
"1099",2020-10-01,"Morrison (Wm) Supermarkets"
"1100",2020-10-01,"Homeserve"
"1101",2020-09-01,"3i Group plc"
"1102",2020-09-01,"Abrdn"
"1103",2020-09-01,"Admiral Group"
"1104",2020-09-01,"Anglo American plc"
"1105",2020-09-01,"Antofagasta"
"1106",2020-09-01,"Ashtead Group"
"1107",2020-09-01,"Associated British Foods"
"1108",2020-09-01,"AstraZeneca"
"1109",2020-09-01,"Auto Trader Group"
"1110",2020-09-01,"Avast"
"1111",2020-09-01,"Aveva"
"1112",2020-09-01,"Aviva"
"1113",2020-09-01,"BAE Systems"
"1114",2020-09-01,"Barclays"
"1115",2020-09-01,"Barratt Developments"
"1116",2020-09-01,"Berkeley Group Holdings"
"1117",2020-09-01,"BHP"
"1118",2020-09-01,"BP"
"1119",2020-09-01,"British American Tobacco"
"1120",2020-09-01,"British Land"
"1121",2020-09-01,"BT Group"
"1122",2020-09-01,"Bunzl"
"1123",2020-09-01,"Burberry"
"1124",2020-09-01,"Coca-Cola HBC"
"1125",2020-09-01,"Compass Group"
"1126",2020-09-01,"CRH plc"
"1127",2020-09-01,"Croda International"
"1128",2020-09-01,"DCC plc"
"1129",2020-09-01,"Diageo"
"1130",2020-09-01,"Entain"
"1131",2020-09-01,"Evraz"
"1132",2020-09-01,"Experian"
"1133",2020-09-01,"Ferguson plc"
"1134",2020-09-01,"Flutter Entertainment plc"
"1135",2020-09-01,"Fresnillo"
"1136",2020-09-01,"GlaxoSmithKline"
"1137",2020-09-01,"Glencore"
"1138",2020-09-01,"Halma"
"1139",2020-09-01,"Hargreaves Lansdown"
"1140",2020-09-01,"Hikma Pharmaceuticals"
"1141",2020-09-01,"HSBC"
"1142",2020-09-01,"IHG Hotels & Resorts"
"1143",2020-09-01,"Imperial Brands"
"1144",2020-09-01,"Informa"
"1145",2020-09-01,"Intermediate Capital Group"
"1146",2020-09-01,"International Airlines Group"
"1147",2020-09-01,"Intertek"
"1148",2020-09-01,"JD Sports"
"1149",2020-09-01,"Johnson Matthey"
"1150",2020-09-01,"Just Eat Takeaway"
"1151",2020-09-01,"Kingfisher"
"1152",2020-09-01,"Land Securities"
"1153",2020-09-01,"Legal & General"
"1154",2020-09-01,"Lloyds Banking Group"
"1155",2020-09-01,"London Stock Exchange Group"
"1156",2020-09-01,"M&G"
"1157",2020-09-01,"Melrose Industries"
"1158",2020-09-01,"Mondi"
"1159",2020-09-01,"National Grid plc"
"1160",2020-09-01,"NatWest Group"
"1161",2020-09-01,"Next plc"
"1162",2020-09-01,"Ocado Group"
"1163",2020-09-01,"Pearson plc"
"1164",2020-09-01,"Persimmon plc"
"1165",2020-09-01,"Phoenix Group"
"1166",2020-09-01,"Polymetal International"
"1167",2020-09-01,"Prudential plc"
"1168",2020-09-01,"Reckitt"
"1169",2020-09-01,"RELX"
"1170",2020-09-01,"Rentokil Initial"
"1171",2020-09-01,"Rightmove"
"1172",2020-09-01,"Rio Tinto"
"1173",2020-09-01,"Rolls-Royce Holdings"
"1174",2020-09-01,"Royal Dutch Shell"
"1175",2020-09-01,"Sage Group"
"1176",2020-09-01,"Sainsbury's"
"1177",2020-09-01,"Schroders"
"1178",2020-09-01,"Scottish Mortgage Investment Trust"
"1179",2020-09-01,"Segro"
"1180",2020-09-01,"Severn Trent"
"1181",2020-09-01,"DS Smith plc"
"1182",2020-09-01,"Smiths Group"
"1183",2020-09-01,"Smith & Nephew"
"1184",2020-09-01,"Smurfit Kappa Group plc"
"1185",2020-09-01,"Spirax-Sarco Engineering"
"1186",2020-09-01,"SSE plc"
"1187",2020-09-01,"Standard Chartered"
"1188",2020-09-01,"St. James's Place plc"
"1189",2020-09-01,"Taylor Wimpey"
"1190",2020-09-01,"Tesco"
"1191",2020-09-01,"Unilever"
"1192",2020-09-01,"United Utilities"
"1193",2020-09-01,"Vodafone Group"
"1194",2020-09-01,"Whitbread"
"1195",2020-09-01,"WPP plc"
"1196",2020-09-01,"RSA Insurance Group"
"1197",2020-09-01,"Pennon Group"
"1198",2020-09-01,"Morrison (Wm) Supermarkets"
"1199",2020-09-01,"Homeserve"
"1200",2020-09-01,"ITV"
"1201",2020-08-01,"3i Group plc"
"1202",2020-08-01,"Abrdn"
"1203",2020-08-01,"Admiral Group"
"1204",2020-08-01,"Anglo American plc"
"1205",2020-08-01,"Antofagasta"
"1206",2020-08-01,"Ashtead Group"
"1207",2020-08-01,"Associated British Foods"
"1208",2020-08-01,"AstraZeneca"
"1209",2020-08-01,"Auto Trader Group"
"1210",2020-08-01,"Avast"
"1211",2020-08-01,"Aveva"
"1212",2020-08-01,"Aviva"
"1213",2020-08-01,"BAE Systems"
"1214",2020-08-01,"Barclays"
"1215",2020-08-01,"Barratt Developments"
"1216",2020-08-01,"Berkeley Group Holdings"
"1217",2020-08-01,"BHP"
"1218",2020-08-01,"BP"
"1219",2020-08-01,"British American Tobacco"
"1220",2020-08-01,"British Land"
"1221",2020-08-01,"BT Group"
"1222",2020-08-01,"Bunzl"
"1223",2020-08-01,"Burberry"
"1224",2020-08-01,"Coca-Cola HBC"
"1225",2020-08-01,"Compass Group"
"1226",2020-08-01,"CRH plc"
"1227",2020-08-01,"Croda International"
"1228",2020-08-01,"DCC plc"
"1229",2020-08-01,"Diageo"
"1230",2020-08-01,"Entain"
"1231",2020-08-01,"Evraz"
"1232",2020-08-01,"Experian"
"1233",2020-08-01,"Ferguson plc"
"1234",2020-08-01,"Flutter Entertainment plc"
"1235",2020-08-01,"Fresnillo"
"1236",2020-08-01,"GlaxoSmithKline"
"1237",2020-08-01,"Glencore"
"1238",2020-08-01,"Halma"
"1239",2020-08-01,"Hargreaves Lansdown"
"1240",2020-08-01,"Hikma Pharmaceuticals"
"1241",2020-08-01,"HSBC"
"1242",2020-08-01,"IHG Hotels & Resorts"
"1243",2020-08-01,"Imperial Brands"
"1244",2020-08-01,"Informa"
"1245",2020-08-01,"Intermediate Capital Group"
"1246",2020-08-01,"International Airlines Group"
"1247",2020-08-01,"Intertek"
"1248",2020-08-01,"JD Sports"
"1249",2020-08-01,"Johnson Matthey"
"1250",2020-08-01,"Just Eat Takeaway"
"1251",2020-08-01,"Kingfisher"
"1252",2020-08-01,"Land Securities"
"1253",2020-08-01,"Legal & General"
"1254",2020-08-01,"Lloyds Banking Group"
"1255",2020-08-01,"London Stock Exchange Group"
"1256",2020-08-01,"M&G"
"1257",2020-08-01,"Melrose Industries"
"1258",2020-08-01,"Mondi"
"1259",2020-08-01,"National Grid plc"
"1260",2020-08-01,"NatWest Group"
"1261",2020-08-01,"Next plc"
"1262",2020-08-01,"Ocado Group"
"1263",2020-08-01,"Pearson plc"
"1264",2020-08-01,"Persimmon plc"
"1265",2020-08-01,"Phoenix Group"
"1266",2020-08-01,"Polymetal International"
"1267",2020-08-01,"Prudential plc"
"1268",2020-08-01,"Reckitt"
"1269",2020-08-01,"RELX"
"1270",2020-08-01,"Rentokil Initial"
"1271",2020-08-01,"Rightmove"
"1272",2020-08-01,"Rio Tinto"
"1273",2020-08-01,"Rolls-Royce Holdings"
"1274",2020-08-01,"Royal Dutch Shell"
"1275",2020-08-01,"Sage Group"
"1276",2020-08-01,"Sainsbury's"
"1277",2020-08-01,"Schroders"
"1278",2020-08-01,"Scottish Mortgage Investment Trust"
"1279",2020-08-01,"Segro"
"1280",2020-08-01,"Severn Trent"
"1281",2020-08-01,"DS Smith plc"
"1282",2020-08-01,"Smiths Group"
"1283",2020-08-01,"Smith & Nephew"
"1284",2020-08-01,"Smurfit Kappa Group plc"
"1285",2020-08-01,"Spirax-Sarco Engineering"
"1286",2020-08-01,"SSE plc"
"1287",2020-08-01,"Standard Chartered"
"1288",2020-08-01,"St. James's Place plc"
"1289",2020-08-01,"Taylor Wimpey"
"1290",2020-08-01,"Tesco"
"1291",2020-08-01,"Unilever"
"1292",2020-08-01,"United Utilities"
"1293",2020-08-01,"Vodafone Group"
"1294",2020-08-01,"Whitbread"
"1295",2020-08-01,"WPP plc"
"1296",2020-08-01,"RSA Insurance Group"
"1297",2020-08-01,"Pennon Group"
"1298",2020-08-01,"Morrison (Wm) Supermarkets"
"1299",2020-08-01,"Homeserve"
"1300",2020-08-01,"ITV"
"1301",2020-07-01,"3i Group plc"
"1302",2020-07-01,"Abrdn"
"1303",2020-07-01,"Admiral Group"
"1304",2020-07-01,"Anglo American plc"
"1305",2020-07-01,"Antofagasta"
"1306",2020-07-01,"Ashtead Group"
"1307",2020-07-01,"Associated British Foods"
"1308",2020-07-01,"AstraZeneca"
"1309",2020-07-01,"Auto Trader Group"
"1310",2020-07-01,"Avast"
"1311",2020-07-01,"Aveva"
"1312",2020-07-01,"Aviva"
"1313",2020-07-01,"BAE Systems"
"1314",2020-07-01,"Barclays"
"1315",2020-07-01,"Barratt Developments"
"1316",2020-07-01,"Berkeley Group Holdings"
"1317",2020-07-01,"BHP"
"1318",2020-07-01,"BP"
"1319",2020-07-01,"British American Tobacco"
"1320",2020-07-01,"British Land"
"1321",2020-07-01,"BT Group"
"1322",2020-07-01,"Bunzl"
"1323",2020-07-01,"Burberry"
"1324",2020-07-01,"Coca-Cola HBC"
"1325",2020-07-01,"Compass Group"
"1326",2020-07-01,"CRH plc"
"1327",2020-07-01,"Croda International"
"1328",2020-07-01,"DCC plc"
"1329",2020-07-01,"Diageo"
"1330",2020-07-01,"Entain"
"1331",2020-07-01,"Evraz"
"1332",2020-07-01,"Experian"
"1333",2020-07-01,"Ferguson plc"
"1334",2020-07-01,"Flutter Entertainment plc"
"1335",2020-07-01,"Fresnillo"
"1336",2020-07-01,"GlaxoSmithKline"
"1337",2020-07-01,"Glencore"
"1338",2020-07-01,"Halma"
"1339",2020-07-01,"Hargreaves Lansdown"
"1340",2020-07-01,"Hikma Pharmaceuticals"
"1341",2020-07-01,"HSBC"
"1342",2020-07-01,"IHG Hotels & Resorts"
"1343",2020-07-01,"Imperial Brands"
"1344",2020-07-01,"Informa"
"1345",2020-07-01,"Intermediate Capital Group"
"1346",2020-07-01,"International Airlines Group"
"1347",2020-07-01,"Intertek"
"1348",2020-07-01,"JD Sports"
"1349",2020-07-01,"Johnson Matthey"
"1350",2020-07-01,"Just Eat Takeaway"
"1351",2020-07-01,"Kingfisher"
"1352",2020-07-01,"Land Securities"
"1353",2020-07-01,"Legal & General"
"1354",2020-07-01,"Lloyds Banking Group"
"1355",2020-07-01,"London Stock Exchange Group"
"1356",2020-07-01,"M&G"
"1357",2020-07-01,"Melrose Industries"
"1358",2020-07-01,"Mondi"
"1359",2020-07-01,"National Grid plc"
"1360",2020-07-01,"NatWest Group"
"1361",2020-07-01,"Next plc"
"1362",2020-07-01,"Ocado Group"
"1363",2020-07-01,"Pearson plc"
"1364",2020-07-01,"Persimmon plc"
"1365",2020-07-01,"Phoenix Group"
